1,"The Dø - Despair, Hangover & Ecstasy ",4.614.344 ,https://www.youtube.com/watch?v=eAXmgId3NTQ,eAXmgId3NTQ,Tue Jul 11 15:33:10 2017
2,The Dø - On My Shoulders (Official Video) ,3.312.990 ,https://www.youtube.com/watch?v=q9fiSHCl5KQ,q9fiSHCl5KQ,Tue Jul 11 15:37:09 2017
3,"The Dø - Despair, Hangover & Ecstasy ",4.614.403 ,https://www.youtube.com/watch?v=eAXmgId3NTQ,eAXmgId3NTQ,Tue Jul 11 15:43:10 2017
4,The Dø I A Take Away Show ,2.021.600 ,https://www.youtube.com/watch?v=qu577tNp1hA,qu577tNp1hA,Tue Jul 11 15:46:10 2017
5,THE DØ - Dust it Off (I Origins Soundtrack) ,1.102.310 ,https://www.youtube.com/watch?v=kLeoaD86Wb8,kLeoaD86Wb8,Tue Jul 11 15:54:10 2017
6,"The Dø ""Song For Lovers"" ",1.201.532 ,https://www.youtube.com/watch?v=H4CtL4_By6I,H4CtL4_By6I,Tue Jul 11 16:00:09 2017
7,The Do - Crazy ,841.821 ,https://www.youtube.com/watch?v=NTgzzDR9BxM,NTgzzDR9BxM,Tue Jul 11 16:04:10 2017
8,The Dø - Sex On Fire (Kings Of Leon cover) ,,https://www.youtube.com/watch?v=ylOwLOKTTbI,ylOwLOKTTbI,Tue Jul 11 16:08:10 2017
9,The Dø 'Too Insistent' - Official video ,351.572 ,https://www.youtube.com/watch?v=7hZZS10f_p8,7hZZS10f_p8,Tue Jul 11 16:17:10 2017
10,The Dø 'Slippery Slope' - Official video ,3.179.296 ,https://www.youtube.com/watch?v=OYXUVSC--Fs,OYXUVSC--Fs,Tue Jul 11 16:20:10 2017
11,The Dø - Miracles (Back In Time) - (Official Audio) ,1.201.553 ,https://www.youtube.com/watch?v=JU-fMwjnObQ,JU-fMwjnObQ,Tue Jul 11 16:23:10 2017
12,The Dø - Sparks - (Official Audio) ,907.145 ,https://www.youtube.com/watch?v=lcpiP8D773I,lcpiP8D773I,Tue Jul 11 16:28:10 2017
13,The Dø - Keep Your Lips Sealed - (Official Audio) ,2.688.858 ,https://www.youtube.com/watch?v=2NrqmMu0hqE,2NrqmMu0hqE,Tue Jul 11 16:32:10 2017
14,The Dø - Too insistent [Official Video] ,1.635.977 ,https://www.youtube.com/watch?v=nGsTi05YPms,nGsTi05YPms,Tue Jul 11 16:37:10 2017
15,The Dø - Gonna Be Sick! ,587.406 ,https://www.youtube.com/watch?v=_ipn69VfII4,_ipn69VfII4,Tue Jul 11 16:40:10 2017
16,The Dø 'The Wicked & The Blind' - Official video ,196.746 ,https://www.youtube.com/watch?v=FiVXviYTPYc,FiVXviYTPYc,Tue Jul 11 16:44:10 2017
17,The Do - Bohemian Dances ,429.303 ,https://www.youtube.com/watch?v=AR8V-oYKfRs,AR8V-oYKfRs,Tue Jul 11 16:49:10 2017
18,The Do - Was It A Dream ,300.290 ,https://www.youtube.com/watch?v=_bHjuAgXJcM,_bHjuAgXJcM,Tue Jul 11 16:54:10 2017
19,The Dø 'On My Shoulders' - Official video ,549.724 ,https://www.youtube.com/watch?v=VwXxrWrctPk,VwXxrWrctPk,Tue Jul 11 16:57:10 2017
20,The Dø - At Last (Official Video) ,522.223 ,https://www.youtube.com/watch?v=K7fidNsMF1o,K7fidNsMF1o,Tue Jul 11 17:02:10 2017
21,The Dø - Stay (Official Video) ,527.108 ,https://www.youtube.com/watch?v=xUwUITWb8O8,xUwUITWb8O8,Tue Jul 11 17:10:10 2017
22,THE DO - THE BRIDGE IS BROKEN / OFFICIAL VIDEO ,439.056 ,https://www.youtube.com/watch?v=lDpRPuyxgqM,lDpRPuyxgqM,Tue Jul 11 17:13:10 2017
23,The Do / Travel Light ,65.807 ,https://www.youtube.com/watch?v=RPsFtpdUa9E,RPsFtpdUa9E,Tue Jul 11 17:24:10 2017
24,The Do / Too Insistent ,276.624 ,https://www.youtube.com/watch?v=h4ZMjzV8IFQ,h4ZMjzV8IFQ,Tue Jul 11 17:29:10 2017
25,The Dø - Gonna be sick ,394.171 ,https://www.youtube.com/watch?v=v6GEvsOFJBc,v6GEvsOFJBc,Tue Jul 11 17:38:10 2017
26,The Do - Stay (Just a Little Bit More) ,717.421 ,https://www.youtube.com/watch?v=MT1ldBgmbAs,MT1ldBgmbAs,Tue Jul 11 17:43:10 2017
27,The Dø - Dust It Off ,1.350.871 ,https://www.youtube.com/watch?v=LSiooa1Kym0,LSiooa1Kym0,Tue Jul 11 17:51:10 2017
28,Cigarettes After Sex - Nothing's Gonna Hurt You Baby ,60.955.494 ,https://www.youtube.com/watch?v=R2LQdh42neg,R2LQdh42neg,Tue Jul 11 17:55:10 2017
