1,Adele - Hello - ,1.966.528.302 ,https://www.youtube.com/watch?v=YQHsXMglC9A,YQHsXMglC9A,Tue May 23 00:07:01 2017
2,Adele - Someone Like You - ,876.377.008 ,https://www.youtube.com/watch?v=hLQl3WQQoQ0,hLQl3WQQoQ0,Tue May 23 00:14:00 2017
3,Adele - Rolling in the Deep - ,1.108.361.147 ,https://www.youtube.com/watch?v=rYEDA3JcQqw,rYEDA3JcQqw,Tue May 23 00:19:01 2017
4,Adele - Set Fire To The Rain (Live at The Royal Albert Hall) - ,1.108.361.147 ,https://www.youtube.com/watch?v=Ri7-vnrJD3k,Ri7-vnrJD3k,Tue May 23 00:23:06 2017
5,Adele - Skyfall (Lyric Video) - ,256.617.416 ,https://www.youtube.com/watch?v=DeumyOzKqgI,DeumyOzKqgI,Tue May 23 00:29:01 2017
6,Adele - Don't You Remember (Live at Largo) - ,75.152.339 ,https://www.youtube.com/watch?v=RDRwqTNLGDs,RDRwqTNLGDs,Tue May 23 00:35:01 2017
7,Adele - Turning Tables (Live at The Royal Albert Hall) - ,58.676.219 ,https://www.youtube.com/watch?v=bsFCO8-oCEQ,bsFCO8-oCEQ,Tue May 23 00:39:01 2017
8,Adele - Chasing Pavements - ,101.758.290 ,https://www.youtube.com/watch?v=08DjMT-qR9g,08DjMT-qR9g,Tue May 23 00:44:01 2017
9,Adele - Hometown Glory - ,83.254.016 ,https://www.youtube.com/watch?v=BW9Fzwuf43c,BW9Fzwuf43c,Tue May 23 00:47:01 2017
10,ADELE - 'Cold Shoulder' - ,29.329.837 ,https://www.youtube.com/watch?v=uGwH-x4VoH8,uGwH-x4VoH8,Tue May 23 00:51:01 2017
11,Adele - I Can't Make You Love Me (Live) Itunes Festival 2011 HD - ,25.453.142 ,https://www.youtube.com/watch?v=sLfWPLLn-QI,sLfWPLLn-QI,Tue May 23 00:54:01 2017
12,Adele - I Can't Make You Love Me (Live) Itunes Festival 2011 HD - ,25.453.350 ,https://www.youtube.com/watch?v=snU9vQNOkHw,snU9vQNOkHw,Tue May 23 00:58:01 2017
13,Adele - Turning Tables (Live) Itunes Festival 2011 HD - ,2.341.907 ,https://www.youtube.com/watch?v=oBYYiIHm90I,oBYYiIHm90I,Tue May 23 01:03:01 2017
14,Adele - Set Fire To The Rain (Live) Itunes Festival HD - ,4.785.191 ,https://www.youtube.com/watch?v=qknDM3pcoD0,qknDM3pcoD0,Tue May 23 01:08:01 2017
15,Adele - Chasing Pavements (Live) Itunes Festival HD - ,4.059.390 ,https://www.youtube.com/watch?v=Wdtz0GRqKng,Wdtz0GRqKng,Tue May 23 01:13:01 2017
